,ids,growth,status
1272,{'R03033'},21.947873799725592,optimal
1273,{'R07456'},21.947873799725592,optimal
1274,{'R01519'},21.947873799725592,optimal
1275,{'R_Xanthine'},21.85518852185518,optimal
1276,{'R06786'},21.94787379972554,optimal
1277,{'R00226'},21.94787379972565,optimal
1278,{'R00836'},21.94787379972565,optimal
1279,{'R02018'},21.94787379972565,optimal
1280,{'R02029'},21.94787379972565,optimal
1281,{'R03132'},21.94787379972565,optimal
1282,{'R01658'},21.94787379972565,optimal
1283,{'R00668'},21.94787379972565,optimal
1284,{'R07281'},21.94787379972565,optimal
1285,{'R03319'},21.94787379972565,optimal
1286,{'R08557'},21.94787379972565,optimal
1287,{'R03601'},21.94787379972565,optimal
1288,{'R01041'},21.94787379972565,optimal
1289,{'R00997'},21.94787379972565,optimal
1290,{'R07987'},21.94787379972565,optimal
1291,{'EX_C00116_e'},21.94787379972565,optimal
1292,{'R06515'},16.460905349794285,optimal
1293,{'R04908'},21.94787379972552,optimal
1294,{'R01513'},21.94787379972562,optimal
1295,{'R08648'},21.94787379972562,optimal
1296,{'R06558'},21.94787379972562,optimal
1297,{'R02413'},21.94787379972562,optimal
1298,{'R02106'},21.94787379972562,optimal
1299,{'R00720'},21.94787379972562,optimal
1300,{'R_D-Sorbitol'},21.94787379972562,optimal
1301,{'R01975'},21.94787379972562,optimal
1302,{'R02923'},21.94787379972562,optimal
1303,{'R02539'},21.94787379972562,optimal
1304,{'EX_C00475_e'},21.94787379972562,optimal
1305,{'R01361'},21.94787379972562,optimal
1306,{'R03004'},21.94787379972562,optimal
1307,{'R01216'},21.85294787161389,optimal
1308,{'R03026'},21.94787379972566,optimal
1309,{'R03443'},21.947873799725635,optimal
1310,{'R01652'},21.947873799725635,optimal
1311,{'EX_C00392_e'},21.947873799725635,optimal
1312,{'R01902'},21.947873799725635,optimal
1313,{'R08339'},21.947873799725635,optimal
1314,{'R03936'},21.947873799725635,optimal
1315,{'R_Deoxyadenosine'},21.947873799725652,optimal
1316,{'R00647'},21.94787379972562,optimal
1317,{'R01880'},21.94787379972562,optimal
1318,{'R04936'},21.94787379972562,optimal
1319,{'R04958'},21.94787379972562,optimal
1320,{'R_D-Glyceraldehyde'},21.94787379972562,optimal
1321,{'R_D-Gluconic_acid'},20.830381181805276,optimal
1322,{'R00257'},21.947873799725684,optimal
1323,{'R00835'},20.40544145105355,optimal
1324,{'R04464'},21.94787379972564,optimal
1325,{'R_D-Fructose2'},21.94787379972567,optimal
1326,{'R05285'},21.94787379972567,optimal
1327,{'R00277'},21.947873799725638,optimal
1328,{'R05068'},21.947873799725638,optimal
1329,{'R00673'},21.947873799725638,optimal
1330,{'R01515'},21.947873799725638,optimal
1331,{'R05633'},21.947873799725638,optimal
1332,{'R05813'},21.947873799725638,optimal
1333,{'R07765'},21.947873799725638,optimal
1334,{'R02017'},21.947873799725638,optimal
1335,{'R01801'},21.947873799725638,optimal
1336,{'R02424'},21.947873799725638,optimal
1337,{'R07963'},21.947873799725638,optimal
1338,{'R02142'},21.947873799725638,optimal
1339,{'EX_C00022_e'},19.047619047619033,optimal
1340,{'R07959'},21.947873799725745,optimal
1341,{'EX_C00185_e'},21.94787379972564,optimal
1342,{'R01288'},21.94787379972564,optimal
1343,{'R05814'},21.94787379972564,optimal
1344,{'R04148'},21.94787379972564,optimal
1345,{'R01488'},21.94787379972564,optimal
1346,{'R08931'},1.6760186507812264e-14,optimal
1347,{'R02024'},21.947873799725766,optimal
1348,{'R01221'},21.94787379972561,optimal
1349,{'R07002'},21.94787379972561,optimal
1350,{'EX_C00078_e'},21.94787379972561,optimal
1351,{'R04535'},21.94787379972561,optimal
1352,{'R00899'},21.94787379972561,optimal
1353,{'R01470'},21.94787379972561,optimal
1354,{'R04144'},21.94787379972561,optimal
1355,{'R06410'},21.94787379972561,optimal
1356,{'R00667'},21.94787379972561,optimal
1357,{'R00401'},20.196855426307064,optimal
1358,{'R03943'},21.9478737997254,optimal
1359,{'R07881'},21.94787379972564,optimal
1360,{'R07191'},21.94787379972564,optimal
1361,{'R04969'},21.94787379972564,optimal
1362,{'R_Thiamine'},21.94787379972564,optimal
1363,{'R05222'},21.94787379972564,optimal
1364,{'R01285'},21.94787379972564,optimal
1365,{'R_Inosine'},21.947873799725603,optimal
1366,{'R04560'},21.94787379972561,optimal
1367,{'R06888'},21.94787379972561,optimal
1368,{'R08345'},21.94787379972561,optimal
1369,{'R08210'},21.94787379972561,optimal
1370,{'R02521'},21.94787379972561,optimal
1371,{'R04592'},21.94787379972561,optimal
1372,{'R05168'},21.94787379972561,optimal
1373,{'R05862'},21.94787379972561,optimal
1374,{'R04391'},21.94787379972561,optimal
1375,{'R01870'},21.94787379972561,optimal
1376,{'R00189'},21.94787379972561,optimal
1377,{'EX_C00079_e'},21.94787379972561,optimal
1378,{'R00839'},21.94787379972561,optimal
1379,{'R01529'},21.94787379972561,optimal
1380,{'R07888'},21.94787379972561,optimal
1381,{'R07663'},21.94787379972561,optimal
1382,{'R_Cellobiose'},21.94787379972561,optimal
1383,{'R00475'},21.94787379972561,optimal
1384,{'R03013'},21.94787379972561,optimal
1385,{'R04919'},21.94787379972561,optimal
1386,{'R07046'},21.94787379972561,optimal
1387,{'R05370'},21.94787379972561,optimal
1388,{'R01168'},21.94787379972561,optimal
1389,{'R03948'},21.94787379972561,optimal
1390,{'R05636'},21.94787379972561,optimal
1391,{'R00115'},21.94787379972561,optimal
1392,{'R00818'},21.94787379972561,optimal
1393,{'R07957'},21.94787379972561,optimal
1394,{'R07828'},21.94787379972561,optimal
1395,{'R03090'},21.94787379972561,optimal
1396,{'R07463'},21.94787379972561,optimal
1397,{'R05351'},21.94787379972561,optimal
1398,{'R01127'},21.94787379972561,optimal
1399,{'R00945'},21.530249110320245,optimal
1400,{'R00829'},21.94787379972565,optimal
1401,{'R_HCO3-'},16.260162601625968,optimal
1402,{'R07072'},21.947873799725265,optimal
1403,{'R08392'},21.94787379972568,optimal
1404,{'R_AGL'},3.680104730172384e-14,optimal
1405,{'R07003'},21.94787379972565,optimal
1406,{'R03083'},21.947873799725635,optimal
1407,{'R00267'},21.947873799725635,optimal
1408,{'R04591'},21.947873799725635,optimal
1409,{'R06366'},21.947873799725638,optimal
1410,{'R_NAD'},20.89136490250695,optimal
1411,{'R07085'},21.947873799725656,optimal
1412,{'R05048'},21.947873799725635,optimal
1413,{'R01626'},21.947873799725635,optimal
1414,{'EX_C00058_e'},21.93022202084282,optimal
1415,{'R02529'},21.947873799725617,optimal
1416,{'R07541'},21.94787379972563,optimal
1417,{'R07089'},21.94787379972563,optimal
1418,{'R05815'},21.94787379972563,optimal
1419,{'R02047'},21.94787379972563,optimal
1420,{'R00967'},21.94787379972563,optimal
1421,{'EX_C00133_e'},20.196855426306833,optimal
1422,{'R07094'},21.94787379972571,optimal
1423,{'R04037'},21.947873799725635,optimal
1424,{'R00582'},21.947873799725635,optimal
1425,{'R04941'},21.947873799725635,optimal
1426,{'R01724'},21.947873799725635,optimal
1427,{'R02556'},21.947873799725635,optimal
1428,{'R04170'},21.947873799725635,optimal
1429,{'R05590'},21.947873799725635,optimal
1430,{'R02294'},21.947873799725635,optimal
1431,{'R05289'},21.947873799725635,optimal
1432,{'R05551'},21.947873799725635,optimal
1433,{'R01135'},21.947873799725635,optimal
1434,{'R04849'},21.947873799725635,optimal
1435,{'EX_C00084_e'},21.33988821217752,optimal
1436,{'R00736'},21.947873799725656,optimal
1437,{'R02061'},21.947873799725677,optimal
1438,{'R01177'},21.947873799725677,optimal
1439,{'R01357'},21.947873799725677,optimal
1440,{'R01132'},21.947873799725677,optimal
1441,{'R04444'},21.947873799725677,optimal
1442,{'R07945'},21.947873799725677,optimal
1443,{'R04880'},21.947873799725677,optimal
1444,{'R01768'},21.855188521855187,optimal
1445,{'R07411'},21.94787379972565,optimal
1446,{'R01764'},21.947873799725645,optimal
1447,{'R03194'},21.947873799725645,optimal
1448,{'R05655'},21.947873799725645,optimal
1449,{'R00513'},21.947873799725645,optimal
1450,{'R05456'},21.947873799725645,optimal
1451,{'R08280'},21.947873799725645,optimal
1452,{'R03191'},21.947873799725645,optimal
1453,{'R03210'},21.947873799725645,optimal
1454,{'R03260'},21.947873799725645,optimal
1455,{'R00106'},21.947873799725645,optimal
1456,{'R01280'},21.947873799725645,optimal
1457,{'R04812'},21.947873799725645,optimal
1458,{'R02143'},21.947873799725645,optimal
1459,{'R01123'},21.947873799725645,optimal
1460,{'R_D-Galactose'},21.947873799725645,optimal
1461,{'R07001'},21.947873799725645,optimal
1462,{'EX_C00330_e'},21.692208072523176,optimal
1463,{'EX_C00037_e'},21.947873799725592,optimal
1464,{'R01968'},21.94787379972552,optimal
1465,{'EX_C00012_e'},21.94787379972552,optimal
1466,{'R02325'},21.94787379972552,optimal
1467,{'R01231'},21.94787379972552,optimal
1468,{'R00511'},21.94787379972552,optimal
1469,{'R08232'},21.94787379972552,optimal
1470,{'R09157'},21.94787379972552,optimal
1471,{'R07958'},21.94787379972552,optimal
1472,{'R01884'},21.94787379972552,optimal
1473,{'R03276'},21.94787379972552,optimal
1474,{'R00966'},21.94787379972552,optimal
1475,{'R08177'},21.94787379972552,optimal
1476,{'R08739'},21.94787379972552,optimal
1477,{'R05371'},21.94787379972552,optimal
1478,{'R04231'},21.94787379972559,optimal
1479,{'R05632'},21.94787379972562,optimal
1480,{'EX_C00214_e'},21.94787379972562,optimal
1481,{'R08347'},21.94787379972562,optimal
1482,{'R08327'},21.94787379972562,optimal
1483,{'R00131'},21.94787379972562,optimal
1484,{'R01465'},21.94787379972562,optimal
1485,{'R_Deoxyguanosine'},21.692208072523176,optimal
1486,{'R03777'},21.94787379972562,optimal
1487,{'R01654'},21.94787379972561,optimal
1488,{'R08231'},21.94787379972561,optimal
1489,{'R01421'},21.94787379972561,optimal
1490,{'R01547'},21.94787379972561,optimal
1491,{'R00524'},21.947873799725595,optimal
1492,{'R_Phospholipid'},21.947873799725595,optimal
1493,{'R05085'},21.947873799725595,optimal
1494,{'R08924'},21.947873799725595,optimal
1495,{'R00570'},21.947873799725595,optimal
1496,{'R01054'},21.947873799725656,optimal
1497,{'R03005'},21.947873799725656,optimal
1498,{'R02853'},21.947873799725656,optimal
1499,{'R03950'},21.947873799725656,optimal
1500,{'R02549'},21.947873799725656,optimal
1501,{'R01662'},21.947873799725656,optimal
1502,{'R02499'},21.947873799725656,optimal
1503,{'R_Molybdate'},21.947873799725656,optimal
1504,{'R04188'},21.947873799725656,optimal
1505,{'R00782'},21.947873799725656,optimal
1506,{'R07939'},21.947873799725656,optimal
1507,{'R00490'},21.947873799725656,optimal
1508,{'R05287'},21.947873799725656,optimal
1509,{'R08304'},21.947873799725656,optimal
1510,{'R06447'},21.947873799725656,optimal
1511,{'R05052'},21.947873799725656,optimal
1512,{'R01613'},21.947873799725656,optimal
1513,{'EX_C00122_e'},21.947873799725656,optimal
1514,{'R07052'},21.947873799725656,optimal
1515,{'R01986'},21.947873799725656,optimal
1516,{'R02540'},21.947873799725656,optimal
1517,{'R05227'},21.947873799725656,optimal
1518,{'R00724'},21.947873799725656,optimal
1519,{'R00451'},21.947873799725613,optimal
1520,{'R07833'},21.947873799725613,optimal
1521,{'R04739'},21.947873799725613,optimal
1522,{'R07090'},21.947873799725613,optimal
1523,{'R_Polysaccharide'},21.947873799725613,optimal
1524,{'EX_C05402_e'},21.31893121091533,optimal
1525,{'R01837'},21.947873799725613,optimal
1526,{'R07779'},21.94787379972565,optimal
1527,{'R_CO2HCO3-'},21.94787379972565,optimal
1528,{'R01229'},21.94787379972565,optimal
1529,{'R08056'},21.94787379972565,optimal
1530,{'R_Maltose'},21.94787379972565,optimal
1531,{'R02297'},21.94787379972565,optimal
1532,{'R00894'},21.94787379972565,optimal
1533,{'R05576'},21.94787379972565,optimal
1534,{'R05688'},21.94787379972565,optimal
1535,{'R07048'},21.94787379972565,optimal
1536,{'R04429'},21.94787379972565,optimal
1537,{'R09096'},21.94787379972565,optimal
1538,{'R03531'},21.94787379972565,optimal
1539,{'R00996'},21.94787379972565,optimal
1540,{'R07951'},21.94787379972565,optimal
1541,{'R07082'},21.94787379972565,optimal
1542,{'R02734'},21.94787379972565,optimal
1543,{'R01728'},21.94787379972565,optimal
1544,{'R09136'},21.94787379972565,optimal
1545,{'R00715'},21.94787379972565,optimal
1546,{'R06415'},21.94787379972565,optimal
1547,{'R05300'},21.94787379972565,optimal
1548,{'R00366'},21.94787379972565,optimal
1549,{'R_L-Serine'},20.887728459530017,optimal
1550,{'R07763'},21.947873799725645,optimal
1551,{'R_Salicyl_alcohol'},21.947873799725617,optimal
1552,{'R05368'},21.947873799725617,optimal
1553,{'R_Pyruvate'},19.04761904761896,optimal
1554,{'R03037'},21.94787379972565,optimal
1555,{'R_Melibiose'},21.318931210915274,optimal
1556,{'R00974'},21.947873799725606,optimal
1557,{'R00982'},21.947873799725585,optimal
1558,{'R00084'},21.947873799725585,optimal
1559,{'R01159'},21.947873799725585,optimal
1560,{'R_Succinate'},21.69220807252312,optimal
1561,{'R02326'},21.947873799725592,optimal
1562,{'R07897'},21.94787379972561,optimal
1563,{'EX_C_H_e'},20.576131687242768,optimal
1564,{'R06180'},21.947873799725606,optimal
1565,{'R08255'},21.947873799725606,optimal
1566,{'R_Glycine'},21.947873799725606,optimal
1567,{'R04031'},21.947873799725606,optimal
1568,{'R04463'},21.947873799725606,optimal
1569,{'R01411'},21.947873799725606,optimal
1570,{'R06891'},21.947873799725606,optimal
1571,{'R08635'},21.947873799725606,optimal
1572,{'R_D-Fructose1'},21.947873799725606,optimal
